	-1		
http://www.ristoranteshanjimilano.it/	6		
http://www.ristorantesimons.com/	6		
http://www.ristoranterustichel.it/	6		
http://www.ristorantevalentino.eu	6		
http://www.ristorantevalentino.eu/Bar.html	6		
http://www.rivoltamilano.com	6		
http://www.ristorantevecchiaosteria.it	6		
http://www.roccolosanbernardo.it	0	200	
http://www.rocawood.com	0	301	https://www.rocawood.com/
http://www.rodengosaiano.net/	6		
http://www.rodengosaiano.net/?q=node/68	6		
http://www.roomsmartbar.com	6		
http://www.rolfiarredi.com/	0	301	https://www.rolfisrl.com/
http://www.rosaselvatica.eu/	0	200	
http://www.rsaoasi.eu/	6		
http://www.rossi-rossi.it/	0	301	https://rossierossidesenzano.it/
http://www.ryori.it	0	301	https://www.ryori.it/
http://www.rsavillamozart.it	0	302	https://www.netsons.com/pagina-cortesia/
http://www.salemarasino.gov.it/pages/home.asp	6		
http://www.sachesghinghem.it/joomla/	0	500	
http://www.salsamenteria.eu	0	301	https://www.salsamenteria.eu/
http://www.salesianilombardiaemilia.it/it/dove-siamo/item/24-nave-bs.html	0	404	
http://www.sangiorgiosl.org/?channel=88&sezione=cittadino&sottosez=guida_servizi	0	302	http://www.comune.sangiorgiosulegnano.mi.it?channel=88&sezione=cittadino&sottosez=guida_servizi
http://www.sanitariafacchetti.it/	6		
http://www.santeriapaladini.it/	6		
http://www.santeustorgio.it/cappella_portinari.html	0	200	
http://www.ristorantelabottegadeisapori.it/	0	301	https://ristorantelabottegadeisapori.it/
http://www.santuariomadonnadellastella.it/	0	200	
http://www.sarezzo.eu/sarezzo_calchere_storia.htm	6		
http://www.sapraceramiche.it/	0	200	
http://www.savioredelladamello.gov.it/pages/home.asp	6		
http://www.scalettedipio.com/	6		
http://www.sassiorafi.com	0	301	https://www.sassiorafi.com/
http://www.sartiranaarte.it/	0	301	https://www.sartiranaarte.it/
http://www.sciareda.it	0	301	https://www.sciareda.it/
http://www.scoutcodera.it/index.php/dove/basi-scout/la-centralina	0	301	https://www.scoutcodera.it/index.php/dove/basi-scout/la-centralina
http://www.scuolamaternaborgonato.wordpress.com/	0	301	http://scuolamaternaborgonato.wordpress.com/
http://www.ristorantepicastel.it/	28		
http://www.scuolacasasangiuseppe.it/	0	301	http://www.scuolacasasangiuseppe.it/it/
http://www.scuolamaternagaribaldi.it/smg/	6		
http://www.scuolamaternagajo.it/	0	301	https://www.scuolamaternagajo.it/
http://www.scuolamediatravagliato.bs.it/	6		
http://www.scuolafenaroli.it/it/	0	301	http://scuolafenaroli.it/it/
http://www.scuolaprimopiano.it	0	301	https://www.scuolaprimopiano.it/
http://www.securpiai.it	0	200	
http://www.selfstyle.it	0	405	
http://www.sephora.it/beauty-store/LOMBARDIA/SEPHORA-MILANO-CORSO-VERCELLI/S7261	0	403	
http://www.sephora.it/beauty-store/LOMBARDIA/SEPHORA-MILANO-PIAZZA-ARGENTINA/S1561	0	403	
http://www.sephora.it/beauty-store/LOMBARDIA/SEPHORA-MILANO-STAZIONE-CENTRALE/S7251	0	403	
http://www.sephora.it/beauty-store/LOMBARDIA/SEPHORA-MILANO-VIA-DANTE/S1051	0	403	
http://www.sephora.it/beauty-store/LOMBARDIA/SEPHORA-MILANO-VITTORIO-EMANUELE/S6501	0	403	
http://www.setificio.gov.it	6		
http://www.senzatabu.com	0	301	https://www.senzatabu.com/
http://www.sfida-italia.it	6		
http://www.silvicar.it/	6		
http://www.siae.it/	0	302	https://www.siae.it/it
http://www.sistemair.it	0	301	https://www.sistemair.it/
http://www.sivartattoo.it	0	301	https://www.sivartattoo.it/
http://www.shootingacademyclub.it	0	301	https://www.shootingacademyclub.it/
http://www.simplymarket.it/index.php	28		
http://www.sloansquare.it/	6		
http://www.simplymarket.it/pdv.php?id=1204	28		
http://www.solosagre.it/evento/?id=18248	0	301	https://www.solosagre.it/evento/?id=18248
http://www.solosagre.it/evento/?id=24943	0	301	https://www.solosagre.it/evento/?id=24943
http://www.sottosopraloveshop.it	6		
http://www.soundsrl.it	0	301	https://www.soundsrl.it/
http://www.skiareavalchiavenna.it	28		
http://www.spigolandia.cauto.it/	0	200	
http://www.sportfree.it/	0	200	
http://www.spedalicivili.brescia.it	0	301	http://www.asst-spedalicivili.it/
http://www.spontinimilano.com/pizzerie/Milano-BICOCCA	0	301	https://spontinimilano.com/pizzerie/Milano-BICOCCA
http://www.sracciai.com/	6		
http://www.skorpioncenter.it	28		
http://www.straginazifasciste.it/?page_id=38&id_strage=1670	0	301	https://www.straginazifasciste.it/?page_id=38&id_strage=1670
http://www.stelviopark.bz.it/	0	301	https://www.nationalpark-stelvio.it/
http://www.studiodentisticolauricella.com/	6		
http://www.stallino.it/	0	200	
http://www.studiolegaledelfini.it	0	200	
http://www.studiodossi.it/	0	200	
http://www.studioradiologico.org	0	301	https://www.studioradiologico.org/
http://www.studiovercesi.net/	6		
http://www.studioventimiglia.com	0	301	https://www.studioventimiglia.com/
http://www.sunnyvalleyresort.it/	0	301	https://sunnyvalley.it/
http://www.sushi-one.net	0	301	https://www.sushi-one.net/
http://www.studioiumi.it/	0	200	
http://www.sushiyarestaurant.it/	0	301	https://www.sushiyarestaurant.it/
http://www.tartaruga.com	0	405	
http://www.symposionclub.it	6		
http://www.tavina.it/it/	0	301	https://www.tavina.it/it/
http://www.teatrocagnoni.it	0	200	
http://www.teatronazionale.it	0	301	https://www.teatronazionale.it/
http://www.sushiacomo.it/	0	200	
http://www.tennisgardonevt.com/	0	301	https://www.DropCatch.com/domain/tennisgardonevt.com
http://www.teatrotirinnanzilegnano.it/	6		
http://www.thesteakhousebraulio.com/home-eng.html	6		
http://www.thefork.it/ristorante/antichi-sapori-di-alberto-carleo/268945	0	403	
http://www.tiellecamp.it/	0	301	https://www.tiellecamp.it/
http://www.tortatelier.it/	0	301	https://www.tortatelier.it/
http://www.terredilombardia.it/cusago/cusagosantamaria.php	0	404	
http://www.toscanicasa.it	0	301	https://www.toscanicasa.it/
http://www.tosimobili.it/	6		
http://www.tourle.it/parabiago/	0	301	https://www.tourle.it/parabiago/
http://www.tradate.starplex.it/	0	302	https://www.webtic.it/#/shopping?action=loadLocal&localId=5421
http://www.tramvai.net/i-nostri-locali/orzinuovi.html	6		
http://www.trail.unioncamere.it/scheda_infrastruttura_dettaglio.asp?id=931	6		
http://www.trattoriaalgrappolo.it/	6		
http://www.trattoriabonzoni.it/	6		
http://www.trattoriaarcangelo.it/	0	200	
http://www.trattoriabussi.it/	0	200	
http://www.trattoriadatoto.it	6		
http://www.tonellispa.it/	0	301	https://www.tonellispa.it/
http://www.trattoriadelsolemonteisola.com/	0	200	
http://www.trattoriagenuisi.it/	6		
http://www.trattoriacaprese.it/locali/monza/	0	404	
http://www.trattorialasostatoscolanomaderno.it/	6		
http://www.trattorialagheecernobbio.it/	0	301	https://www.trattorialagheecernobbio.it/
http://www.trattorialeone.it/	6		
http://www.trattoriamarioemaria.altervista.org/	6		
http://www.trattoriamezzosoldo.com/	6		
http://www.sportmax.com	28		
http://www.trattoriamirta.it	0	301	https://www.trattoriamirta.it/
http://www.trattorialongchang.it	0	301	https://www.trattorialongchang.com/
http://www.trattoriaportole.it/	6		
http://www.travagliatomusica.com/	0	301	https://www.travagliatomusica.com/
http://www.tsnbrescia.it/	0	200	
http://www.ugolini-bs.it/	0	301	https://www.ugolini-bs.it/
http://www.ttmontichiari.it/	0	200	
http://www.ulm.it/hangar/campi/scheda1.htm?chiave=223	0	301	https://www.ulm.it/hangar/campi/scheda1.htm?chiave=223
http://www.upcyclecafe.it	0	301	https://www.upcyclecafe.it/
http://www.unionecomunibbo.it/	0	200	
http://www.vaillant.it	0	301	https://www.vaillant.it/
http://www.valbrembanaweb.org/varie/falesia.pdf	0	200	
http://www.valchiavenna.com/it/cultura/Santuario-della-Madonna-di-Loreto.html	0	200	
http://www.valchiavenna.com/it/curiosita/Vho.html	0	200	
http://www.valchiavenna.com/it/itinerari/Cappella-della-Borgna.html	0	200	
http://www.trattorialafiasca.it	0	200	
http://www.valledegliulivi.net/	6		
http://www.valchiavenna.com/it/shopping/Macelleria-Del-Curto.html	0	200	
http://www.verabugatti.it/sul-gandhi-della-cava-di-botticino-tempus-edax-rerum/	0	301	https://www.verabugatti.it/sul-gandhi-della-cava-di-botticino-tempus-edax-rerum/
http://www.vallidisantantonio.it/	0	200	
http://www.vetrariapescini.it/#	0	302	https://vetrariapescini.it/
http://www.unionbatteryservice.it/ita/	0	404	
http://www.valleadda.com/punto_interesse.php?id=123	0	200	
http://www.viadallaspigamilano.it/il-bistro/	0	200	
http://www.viboldone.com	0	301	http://viboldone.com/
http://www.vieulif.it/	0	308	https://www.vieulif.it/
http://www.vibatex.net/	0	301	https://www.vibatex.net/
http://www.villafeltrinelli.com	0	403	
http://www.villaggiodeitigli.it/	0	301	https://www.villaggiodeitigli.it/
http://www.villaluzzago.org	6		
http://www.veronagardoneprotestante.it/public/?Ueber_uns___Kirche_Gardone	0	200	
http://www.villamilly.com/	6		
http://www.villangela.it/	6		
http://www.vinitorreggiani.it/la-villa/	0	200	
http://www.vintagejazzcomo.com	0	301	https://www.vintagejazzcomo.com/
http://www.vischioni.com/site/	0	404	
http://www.visitamilano.it	0	200	
http://www.whitestore.it/	0	301	https://www.whitestore.it/
http://www.wienerhaus.com/	0	301	https://www.wienerhaus.it/
http://www.yopizza.it/	6		
http://www.vigilfuoco.it/aspx/home.aspx	28		
http://www.zampamano.it/agrizampamano/societa.html	0	404	
http://www.zampamano.it/amici-zampamano/chisiamo.html	0	200	
http://www.vigilfuoco.it/sitivvf/como	28		
http://www.zanottiarredamenti.it/	0	301	https://www.zanottiarredamenti.it/
http://www.zaniviaggi.it	0	301	https://www.zaniviaggi.com/it/
http://www.zone.gov.it/pages/home.asp	6		
http://www2.arpalombardia.it/sites/QAria/_layouts/15/QAria/DettaglioStazione.aspx?IdStaz=505	6		
http://www.zerointegrale-concesio.it/	6		
http://xlabstudio.com/	0	200	
https://acasagallery.wordpress.com	0	410	
https://activa-toyota.it/sedi/activa/	6		
https://3da.it/bin/index.php	0	404	
http://www.villamaria.tv/	28		
https://agenziaimmobiliarezeta.it/	0	301	https://dimoredimara.com/
https://agoracafesalo14.wixsite.com/agoratakeaway	0	404	
https://agobike.it/	0	301	https://www.agobike.it/
https://aho-sushi.eatbu.com/	0	302	https://aho-sushi.eatbu.com/?lang=en
https://airbnb.com/	0	301	https://www.airbnb.com/
https://airbnb.com/h/vecchiamilano	0	301	https://www.airbnb.com/h/vecchiamilano
https://3lsarca.it/	0	200	
https://al-chiosco.jimdosite.com	0	403	
https://al-poggio.com	0	200	
https://agust.it/	0	200	
https://alberodonte.wordpress.com/	0	200	
https://albertocreperiagelateria.business.site/	0	404	
https://aet80.it	0	200	
https://alfolzone.com/	6		
https://all.accor.com/hotel/1140/index.it.shtml	0	410	
https://albavillahotel.it	0	301	https://www.albavillahotel.it/
https://albavillahotel.it/lario	0	301	https://www.albavillahotel.it/lario
https://alriose.com	0	302	https://www.alriose.com/en
https://all.accor.com/hotel/A0Z4/index.en.shtml	0	200	
https://alicecasavacanza.altervista.org	0	200	
https://alpinicaravaggio.it	35		
https://amore.garda.rent	0	403	
https://amatimilano.it	0	200	
https://amadeus-sirmione.com/	0	200	
https://amunipizzeria.it	0	301	https://www.amunipizzeria.it/
https://anagrafe.iccu.sbn.it/isil/IT-CO0173	60		
https://anagrafe.iccu.sbn.it/isil/IT-LC0014	60		
https://anagrafe.iccu.sbn.it/isil/IT-MI0007	60		
https://anagrafe.iccu.sbn.it/isil/IT-MI0066	60		
https://anagrafe.iccu.sbn.it/isil/IT-MI0105	60		
https://anagrafe.iccu.sbn.it/isil/IT-MI0382	60		
https://anagrafe.iccu.sbn.it/isil/IT-MI0144	60		
https://anagrafe.iccu.sbn.it/isil/IT-MI0400	60		
https://anagrafe.iccu.sbn.it/isil/IT-MI0395	60		
https://anagrafe.iccu.sbn.it/isil/IT-MI0409	60		
https://anagrafe.iccu.sbn.it/isil/IT-MI0412	60		
https://anagrafe.iccu.sbn.it/isil/IT-MI0452	60		
https://anagrafe.iccu.sbn.it/isil/IT-MI0482	60		
https://anagrafe.iccu.sbn.it/isil/IT-MI0853	60		
https://anagrafe.iccu.sbn.it/isil/IT-MI0925	60		
https://anagrafe.iccu.sbn.it/isil/IT-MI0979	60		
https://anagrafe.iccu.sbn.it/isil/IT-MI0966	60		
https://amysushi.it/ristoranti/ristorante-amysushi-parabiago/	0	200	
https://anagrafe.iccu.sbn.it/isil/IT-MI1008	60		
https://anagrafe.iccu.sbn.it/isil/IT-MI0998	60		
https://anagrafe.iccu.sbn.it/isil/IT-MI1124	60		
https://anagrafe.iccu.sbn.it/isil/IT-MI1023	60		
https://anagrafe.iccu.sbn.it/isil/IT-MI2002	60		
https://anagrafe.iccu.sbn.it/isil/IT-SO0009	60		
https://anagrafe.iccu.sbn.it/isil/IT-SO0011	60		
https://anagrafe.iccu.sbn.it/isil/IT-SO0024	60		
https://anagrafe.iccu.sbn.it/isil/IT-SO0027	60		
https://anagrafe.iccu.sbn.it/isil/IT-SO0029	60		
https://anagrafe.iccu.sbn.it/isil/IT-SO0036	60		
https://anagrafe.iccu.sbn.it/isil/IT-SO0052	60		
https://anagrafe.iccu.sbn.it/isil/IT-SO0037	60		
https://anagrafe.iccu.sbn.it/isil/IT-SO0053	60		
https://anagrafe.iccu.sbn.it/isil/IT-SO0060	60		
https://anagrafe.iccu.sbn.it/isil/IT-VA0095	60		
https://anticatrattoriadelponte.net/	0	200	
https://apcpadel.it/	0	200	
https://aperivinobarenoteca.eatbu.com/?lang=en	0	200	
https://archeopark.net/	0	200	
https://ambienteacqua.it/baita-monte-pra/	0	301	https://www.ambienteacqua.it/baita-monte-pra/
https://area-di-sosta-barristorante-il-casale.business.site/	0	404	
https://arialifehotel.com/	0	200	
https://angolodellaserratura.com/	0	200	
https://androsritualbarber.it/	0	200	
https://asppioncloud.it/	0	200	
https://artisitaly.com/	0	200	
https://assicurazionilollato.it/component/content/?view=featured	0	403	
https://atipicoofficial.it	0	200	
https://armillaqualityfood.it/	0	200	
https://asst-spedalicivili.it/strutture/ospedale-montichiari	0	200	
https://autolavaggioamt.it	6		
https://avisprovincialebrescia.it/	0	200	
https://aulacdecomo.it/	0	301	https://aulacdecomo.it/de/
https://bagolinoinfo.it/	0	200	
https://bagolinoinfo.it/chiesa-parrocchiale-san-giorgio-bagolino/	0	200	
https://autoscuolelino.it	0	200	
https://bagolinoinfo.it/chiesa-san-rocco-bagolino/	0	200	
https://balacchi.org/	35		
https://barshake.com/	0	403	
https://autogaravaglia.com	0	301	https://www.autogaravaglia.com/
https://baronepizzini.it/	0	200	
https://bccbrescia.it/	0	301	https://www.bccbrescia.it/
https://beautyspaelis.it/	60		
https://beatotemilano.it	0	200	
https://bblocusamoenus.it/	0	302	http://www.bblocusamoenus.it/
https://beershowmilano.wixsite.com	0	404	
https://bergomispa.net	0	301	https://www.bergomispa.net/
https://bandhi.it/bah/wp_theatre_season/cincitta/	0	200	
https://bellininautica.it/	0	200	
https://betravel.it	0	301	https://aciblueteam.it
https://bettonispa.it/portfolio/cava-di-montirone/	0	200	
https://bfix.it	0	200	
https://bianchiosteopata.it/	0	200	
https://bellegrandi.com/	0	200	
https://biblioseminariocremona.wordpress.com	0	200	
https://bibliobanfi.it	0	200	
https://billytacos.it	0	301	https://www.billytacos.it/
https://bibliobanfi.it/	0	200	
https://biolavatualbiate.it/	6		
https://bistrotimbarcadero.it/	6		
https://bitcoinpeople.it/	0	200	
https://bike3lands.com/	0	200	
https://bnbtina.it/	0	403	
https://biobioaziendaagricola.it/	0	103	
https://bloomnet.org	0	200	
https://bongelosurgelati.jimdo.com/	0	301	https://bongelosurgelati.jimdofree.com/
https://booking.aerogravity.it/	60		
https://borgopiovere.it/	0	200	
https://bonardiarredamenti.it/	0	200	
https://bornoskiarea.it/	0	200	
https://breezecomo.it	6		
https://bollateoggi.it/il-circolo-ippico-castellazzo/	0	200	
https://brescia.ubiklibri.it/	0	301	https://www.ubiklibri.it/librerie/ubik-brescia
https://brescia.arriva.it/	0	200	
https://brescia.unicatt.it/	0	200	
https://bresciapc.com/	0	200	
https://bowlingvarese.it/	0	200	
https://bresciacalcio.it/	0	200	
https://brianzabiblioteche.it/library/Verano-Brianza/	0	403	
https://brixiaforum.it/	0	200	
https://bsfisiomed.com	0	200	
https://bulbspace.it/bulb-per-body-mind-brescia/	0	200	
https://bunburgers.com	0	200	
https://caibagolino.blogspot.com/	0	200	
https://cafethai.it	0	200	
https://caimanerbio.wordpress.com/	0	200	
https://caimarone.wordpress.com/	0	200	
https://buonpalato.com/	0	200	
https://caivaltrompia.it/rifugio/	0	200	
https://campeggioaurora.it/	0	403	
https://caivillacarcina.it/	0	200	
https://caibovegno.it	0	200	
https://campeggiolivigno.com/	0	200	
https://camperparksirmione.it/	0	200	
https://campingedenpisogne.com/	0	200	
https://campingideal.eu/	0	200	
https://camping-girasole.com/	0	301	https://camping-girasole.com/it/
https://campingitalia90.it/	0	302	https://campingitalia90.it/it/index/
https://campingrioferiengluck.com/	0	200	
https://campingromantica.com/	0	200	
https://campingmolino.it/	0	200	
https://campoverde-domaso.com/	0	200	
https://camunacavi.lappgroup.com	0	200	
https://brescia.cfpcanossa.it/	28		
https://cantinecerresi.it	0	200	
https://capetone.it/	0	200	
https://campingquai.it/	0	200	
https://cappuccini.it/	0	200	
https://cantinemonchieri.it/	0	200	
https://camunacannabis.it	0	200	
https://carburanti.mise.gov.it/OssPrezziSearch/dettaglio/47133	0	302	/ospzSearch
https://carrozzeriacarroccio.com/	0	301	https://www.carrozzeriacarroccio.com/
https://cartolandia-legnano-legnano.business.site	0	404	
https://cartoleriacolombocomo.it	6		
https://casadelparcoadamello.it/	0	200	
https://casa-web.it	0	200	
https://cascinamaggia.it/	0	200	
https://cascinasantagnese.wordpress.com	0	200	
https://carlomagno.it/	0	200	
https://casavacanzebovegno.com/casa-ludizzo/	0	200	
https://centroarcitom.wixsite.com	0	404	
https://centri.audionovaitalia.it/brescia/via-guglielmo-marconi-27-b.html	0	301	/brescia/via-guglielmo-marconi-27/b.html
https://centromedico-besana.it	0	301	https://www.centromedico-besana.it/
https://cerlettiinktattoo.it/	0	200	
https://centrobrembate.it	0	200	
https://check-point.it/	0	301	https://check-point-store.it/
